target_gene,n_pseudobulk,median_log_expr_target_when_perturbed,median_log_expr_target_in_controls,log_fold_change_on_target,abs_log_fc,batch_drift_log_std,snr
NAA20,14,0.1458333432674408,1.399999976158142,-1.254166603088379,1.254166603088379,0.25526607299754867,4.913173883081685
RIOK2,14,0.0,0.800000011920929,-0.800000011920929,0.800000011920929,0.21109218871249757,3.789813430806336
PPIA,13,2.0,18.600000381469727,-16.600000381469727,16.600000381469727,2.967700174538793,5.593557099833886
TTI1,11,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.11399922685422538,3.508795778693814
CCDC174,3,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.1367066459905149,2.925973372122798
RPL6,31,5.55555534362793,34.79999923706055,-29.244443893432617,29.244443893432617,6.108672612770991,4.78736474308563
BUB1B,8,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.13252898295924964,3.0182077688127853
SRRM1,15,1.0,3.4000000953674316,-2.4000000953674316,2.4000000953674316,0.5307209419082942,4.522150730924311
POLR3F,13,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08299344865025557,2.4098288025486982
NDUFB3,9,0.4000000059604645,3.0,-2.5999999046325684,2.5999999046325684,0.6287695673472701,4.135060027796456
MED11,27,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.10201266187524935,1.960540969167249
ISCA2,25,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.11530994347456851,3.4689116472308745
ANAPC13,7,0.0,0.8090909123420715,-0.8090909123420715,0.8090909123420715,0.18808849788900997,4.3016501350311795
TWF1,9,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08010441344244637,2.4967413702358456
MRPL50,14,0.0714285746216774,1.0,-0.9285714030265808,0.9285714030265808,0.2342207514991035,3.9645138062420355
NUBP2,12,0.20000000298023224,1.0,-0.800000011920929,0.800000011920929,0.21875598049114486,3.6570429303225955
PPP2R1A,53,0.4444444477558136,1.0,-0.5555555820465088,0.5555555820465088,0.2459902515208208,2.258445522177476
SS18L2,9,0.1428571492433548,1.600000023841858,-1.4571428298950195,1.4571428298950195,0.31317609066506363,4.652790788724062
C9orf78,18,0.6000000238418579,4.0,-3.4000000953674316,3.4000000953674316,0.616443132835707,5.515512971532432
DCTN1,15,0.0,0.625,-0.625,0.625,0.15030510874826042,4.158208627803767
POLR2D,20,0.20000000298023224,0.8452380895614624,-0.6452381014823914,0.6452381014823914,0.16826011868618357,3.834765519723683
RPL9,28,11.422222137451172,35.69047546386719,-24.268253326416016,24.268253326416016,6.36042600132503,3.8155075338287645
IPO9,19,0.0,1.0,-1.0,1.0,0.20687712986257906,4.833787092194597
RPLP2,22,4.0,23.83333396911621,-19.83333396911621,19.83333396911621,4.325392876593325,4.585325434007031
GTF3C1,12,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.1596925680921079,3.7572194561727397
PRPF8,9,0.4000000059604645,1.600000023841858,-1.2000000476837158,1.2000000476837158,0.31825818080927243,3.770523807533666
TRMT112,19,0.4285714328289032,2.5999999046325684,-2.1714284420013428,2.1714284420013428,0.5118798500976847,4.242066652139087
FNBP4,14,0.0714285746216774,1.600000023841858,-1.5285714864730835,1.5285714864730835,0.28032118804722955,5.452928824686431
CENPE,11,0.0,1.0,-1.0,1.0,0.3141066057961594,3.1836325042108586
UBE2L3,19,1.1666666269302368,14.133928298950195,-12.96726131439209,12.96726131439209,2.3463512931533352,5.526564309543342
TOP3A,10,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08098859910759772,2.469483423395452
CSNK1A1,13,0.20000000298023224,2.4000000953674316,-2.200000047683716,2.200000047683716,0.43377399676669604,5.071765629296075
TFDP1,14,0.17142857611179352,1.7142857313156128,-1.5428571701049805,1.5428571701049805,0.2781550936809126,5.546751453255351
WBP1L,23,0.0,0.0,0.0,0.0,0.052920739650592435,0.0
RPL10,34,18.299999237060547,50.400001525878906,-32.10000228881836,32.10000228881836,9.365580387050109,3.4274439983669764
SNF8,8,0.18333333730697632,2.0,-1.816666603088379,1.816666603088379,0.4270708316304948,4.253782905642626
DPM2,10,0.1547619104385376,1.211111068725586,-1.0563491582870483,1.0563491582870483,0.25298975622879044,4.1754621769418305
GNL2,40,0.2142857164144516,2.125,-1.9107142686843872,1.9107142686843872,0.38360668509178514,4.980920153222076
CHMP5,5,0.25,0.800000011920929,-0.550000011920929,0.550000011920929,0.20440217067483643,2.690773831339935
DRG1,22,0.0,1.0,-1.0,1.0,0.19989514489947607,5.002622752558014
TSEN2,16,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.10698806334777736,3.73873489662316
NDUFB10,14,0.34285715222358704,5.599999904632568,-5.257142543792725,5.257142543792725,1.0906045574061358,4.8203929720376095
UBA1,25,0.0,0.4285714328289032,-0.4285714328289032,0.4285714328289032,0.12452656232889824,3.4416065521584454
RPS9,32,9.25694465637207,33.82857131958008,-24.571626663208008,24.571626663208008,6.541505801047881,3.756264598782728
NPEPPS,12,1.0,1.2000000476837158,-0.20000004768371582,0.20000004768371582,0.2607429638131313,0.767039097657306
TMSB10,22,0.1458333432674408,2.4000000953674316,-2.254166841506958,2.254166841506958,0.5988084254809855,3.7644207155173652
AP2S1,4,0.5,3.5999999046325684,-3.0999999046325684,3.0999999046325684,0.7067301402555862,4.3863983266816176
CNOT2,3,0.20000000298023224,0.800000011920929,-0.6000000238418579,0.6000000238418579,0.1802999965262582,3.3277872179796533
NUP160,35,0.20000000298023224,0.8333333134651184,-0.6333333253860474,0.6333333253860474,0.18629475360175404,3.3996304949088176
EIF2B1,16,0.0,1.2000000476837158,-1.2000000476837158,1.2000000476837158,0.31572621607666296,3.800761503417056
PIAS4,22,0.1666666716337204,0.20000000298023224,-0.03333333134651184,0.03333333134651184,0.07681926264013673,0.43391891826225043
SMAGP,4,0.5,1.0,-0.5,0.5,0.20935900102729516,2.3882421942527925
HSPA8,27,7.285714149475098,17.0,-9.714285850524902,9.714285850524902,3.0531816309505526,3.181692747018308
MRPL55,14,0.0,1.6666666269302368,-1.6666666269302368,1.6666666269302368,0.37087828434571407,4.49383718939083
CDC23,16,0.0555555559694767,0.5,-0.4444444477558136,0.4444444477558136,0.12069559061706925,3.682358613794782
DTL,9,0.6000000238418579,1.0,-0.3999999761581421,0.3999999761581421,0.23607189064025913,1.694399003088795
BTF3L4,8,0.0,1.4365079402923584,-1.4365079402923584,1.4365079402923584,0.3044593348537595,4.718225969265663
RPL23,44,2.2750000953674316,19.94444465637207,-17.669445037841797,17.669445037841797,4.1913052231621535,4.215738080871854
PPME1,23,0.0,0.800000011920929,-0.800000011920929,0.800000011920929,0.1767169719754608,4.527012900787018
NCL,19,17.799999237060547,26.799999237060547,-9.0,9.0,4.147408684050994,2.170029694592148
SERBP1,5,6.199999809265137,16.600000381469727,-10.40000057220459,10.40000057220459,2.3234843998174504,4.476036324161113
EEF2,23,3.799999952316284,20.200000762939453,-16.400001525878906,16.400001525878906,3.02129671728756,5.428133368046814
MFN2,5,0.5,0.4000000059604645,0.09999999403953552,0.09999999403953552,0.11572612572997776,0.8641090627440876
NDUFAB1,10,0.8999999761581421,6.166666507720947,-5.266666412353516,5.266666412353516,1.1065467668591182,4.759551579824055
CCT3,28,1.1547619104385376,10.625,-9.470237731933594,9.470237731933594,1.5278674463763606,6.198337267014971
NSA2,3,0.3333333432674408,2.5,-2.1666667461395264,2.1666667461395264,0.4242323432766696,5.107264404700284
SRRM2,10,1.25,5.800000190734863,-4.550000190734863,4.550000190734863,0.9439777324952863,4.820029153344021
HTATSF1,4,0.3142857253551483,1.0,-0.6857142448425293,0.6857142448425293,0.22117374330438913,3.100341996286688
CTR9,24,0.0,0.5714285969734192,-0.5714285969734192,0.5714285969734192,0.1507026689616376,3.7917616251300785
LARS2,11,0.0,0.38749998807907104,-0.38749998807907104,0.38749998807907104,0.10647315478423859,3.6394149197919075
PSMD9,2,0.18333333730697632,1.4285714626312256,-1.2452380657196045,1.2452380657196045,0.2814111235443543,4.424978124659446
DLD,35,0.13333334028720856,1.600000023841858,-1.4666666984558105,1.4666666984558105,0.3967611209956879,3.6965988370411695
POLR2A,44,0.5277777910232544,1.399999976158142,-0.8722221851348877,0.8722221851348877,0.28342358742528395,3.077450938570251
SETDB1,6,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.09278037436062112,2.155628325047139
RPL37A,41,9.899999618530273,31.41428565979004,-21.514286041259766,21.514286041259766,6.6055125324542,3.257019941383169
METAP2,13,0.2857142984867096,3.200000047683716,-2.914285659790039,2.914285659790039,0.5595735029687459,5.208047994282553
MT2A,4,0.0,0.27272728085517883,-0.27272728085517883,0.27272728085517883,0.1292623195262646,2.1098745702127357
RMI1,19,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.14260735594040483,2.3374204021196476
SNRPA1,11,1.2000000476837158,2.5,-1.2999999523162842,1.2999999523162842,0.5308753227795651,2.448785800608935
DDX46,11,0.3333333432674408,4.0,-3.6666667461395264,3.6666667461395264,0.7302051281450103,5.021420152792147
POLR2E,11,1.0,3.0,-2.0,2.0,0.5132621504501858,3.896644235788254
CENPW,2,0.10000000149011612,1.399999976158142,-1.2999999523162842,1.2999999523162842,0.30162216747275966,4.310027884252542
FAM207A,3,1.0,1.7999999523162842,-0.7999999523162842,0.7999999523162842,0.39363707163183115,2.0323287870216764
ATP6V1B2,45,0.07692307978868484,0.3333333432674408,-0.25641027092933655,0.25641027092933655,0.10348427827109546,2.4777702972196827
PSMA4,41,2.1666667461395264,6.0,-3.8333332538604736,3.8333332538604736,1.11739992569409,3.4305830577886787
CIAPIN1,8,0.10000000149011612,0.8333333134651184,-0.7333332896232605,0.7333332896232605,0.18022119023928176,4.069073612540264
NUDC,5,0.20000000298023224,6.0,-5.800000190734863,5.800000190734863,0.9091667095178195,6.379468286746793
RPE,5,0.0,0.5714285969734192,-0.5714285969734192,0.5714285969734192,0.1636415829601916,3.4919522693228178
CEP192,20,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.12377039626283529,3.231790622299018
PSMB5,30,2.633333206176758,8.253968238830566,-5.620635032653809,5.620635032653809,1.4722939064646876,3.8176039498460135
FTSJ3,20,0.3541666865348816,0.800000011920929,-0.44583332538604736,0.44583332538604736,0.1627536982847966,2.7393130238177466
UBTF,20,1.0,1.600000023841858,-0.6000000238418579,0.6000000238418579,0.30160284566231177,1.9893712293207113
SF3B4,26,0.40833333134651184,0.6666666865348816,-0.25833335518836975,0.25833335518836975,0.16731807237126922,1.543965642964992
DHX37,23,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.10963039178730356,3.6486233373726664
RPS6,15,2.200000047683716,36.27922058105469,-34.079219818115234,34.079219818115234,6.0678614058467,5.616347760559945
INTS2,42,0.0,0.2222222238779068,-0.2222222238779068,0.2222222238779068,0.10846588134513145,2.0487753487274953
CDC73,13,0.20000000298023224,1.0,-0.800000011920929,0.800000011920929,0.22711902913540874,3.5223821401771125
UBQLN4,9,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.08655913225711732,4.621118483169342
ORC3,17,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.13354267695657415,4.492945906999961
TICRR,13,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08384678358222451,2.3853032213704637
XRCC1,28,0.0,0.3166666626930237,-0.3166666626930237,0.3166666626930237,0.09253954933368644,3.4219602858790887
NUP93,12,0.4000000059604645,0.6000000238418579,-0.20000001788139343,0.20000001788139343,0.14784052316262605,1.3528091865678222
MRPL45,13,0.1666666716337204,1.0,-0.8333333134651184,0.8333333134651184,0.22904253786269343,3.6383342641998038
DHX15,40,0.12916666269302368,1.3333333730697632,-1.2041666507720947,1.2041666507720947,0.28393297522129524,4.241024311577675
CUL1,22,0.2083333432674408,1.0,-0.7916666269302368,0.7916666269302368,0.2516824646514033,3.145497752601664
WDR26,23,0.1428571492433548,0.6000000238418579,-0.4571428894996643,0.4571428894996643,0.17109259227875745,2.671903461225553
DHODH,10,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07007654095044745,2.8540221915584607
MMGT1,18,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.06450839861248239,2.5836429863176043
BANP,5,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0807789301872268,0.0
COX7C,12,0.6142857074737549,6.666666507720947,-6.052380561828613,6.052380561828613,1.4742842573091282,4.1053009498151
PFDN5,2,0.8809524178504944,6.833333492279053,-5.952381134033203,5.952381134033203,1.3136746367328926,4.531092378274706
SRCAP,16,0.3484848737716675,0.6000000238418579,-0.25151515007019043,0.25151515007019043,0.14924899113487192,1.6852050265646592
GABPA,6,0.30000001192092896,0.3333333432674408,-0.03333333134651184,0.03333333134651184,0.11784701014847794,0.28285258407926067
RPS12,44,18.64102554321289,82.69999694824219,-64.05897521972656,64.05897521972656,15.61208887467073,4.103164908550881
SNRNP35,13,0.0,0.4285714328289032,-0.4285714328289032,0.4285714328289032,0.12830211291527013,3.340330280545956
WDR3,42,0.09545454382896423,0.800000011920929,-0.7045454978942871,0.7045454978942871,0.20580833789733555,3.4233088177687887
HAUS4,20,0.0,0.7142857313156128,-0.7142857313156128,0.7142857313156128,0.15212586290571345,4.695360260722545
WDR43,5,0.8333333134651184,2.4285714626312256,-1.595238208770752,1.595238208770752,0.4389573435308249,3.6341531410300454
RPL35A,7,7.800000190734863,22.33333396911621,-14.533333778381348,14.533333778381348,4.419282817200453,3.2886181716670464
BRK1,15,0.4000000059604645,4.400000095367432,-4.0,4.0,0.8538545784464627,4.68463846300123
EIF2B4,39,0.0,0.375,-0.375,0.375,0.0847461155935638,4.424981574358791
UTP23,11,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.10737710542110897,3.725188944065441
GINS2,12,0.0833333358168602,1.399999976158142,-1.316666603088379,1.316666603088379,0.310357492680907,4.242419255661745
DDX19B,19,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.08255729138548205,2.4225601351960395
PSMD12,30,1.6458332538604736,3.0,-1.3541667461395264,1.3541667461395264,0.5223170023102457,2.5926147151058636
PRELID3B,33,0.125,1.0,-0.875,0.875,0.253007361503,3.458397395245848
TXNL4B,7,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.06532527896415126,3.061601973257348
TBP,10,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07030008132896308,2.84494696448998
ECD,3,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.12808930178135336,3.122821347275816
RHOQ,13,0.0,0.2857142984867096,-0.2857142984867096,0.2857142984867096,0.09354763111705798,3.054212010234548
ACTR6,3,0.0,0.4285714328289032,-0.4285714328289032,0.4285714328289032,0.12671347364049912,3.3822088568482487
SMC1A,16,0.42222222685813904,2.683333396911621,-2.261111259460449,2.261111259460449,0.5104957597696589,4.429245916715717
CDC123,3,0.20000000298023224,2.2857143878936768,-2.085714340209961,2.085714340209961,0.4169833367923863,5.001912921159309
LSM10,8,0.0,2.154761791229248,-2.154761791229248,2.154761791229248,0.4293066554690903,5.019166984203414
MRPL43,3,0.0,0.6666666865348816,-0.6666666865348816,0.6666666865348816,0.16123471403148804,4.134759009804093
PHF12,7,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.061386688788260466,3.2580353644759557
UQCRQ,13,0.20000000298023224,4.0,-3.799999952316284,3.799999952316284,0.8494381956300786,4.473544952258238
IMP4,12,0.0,1.2928571701049805,-1.2928571701049805,1.2928571701049805,0.2641928690622086,4.893611151179693
MRPS21,6,0.22499999403953552,2.799999952316284,-2.575000047683716,2.575000047683716,0.492901082012163,5.224172033000679
ZNF207,20,2.7460317611694336,3.4285714626312256,-0.682539701461792,0.682539701461792,0.6103844199022791,1.118212849487647
MCM3,6,0.6071428656578064,3.6458334922790527,-3.0386905670166016,3.0386905670166016,0.595783355826852,5.100328059348662
KIF20A,3,0.0,0.19090908765792847,-0.19090908765792847,0.19090908765792847,0.08318484924946554,2.294998300536742
RPA2,24,0.19090908765792847,1.316666603088379,-1.1257574558258057,1.1257574558258057,0.22355235553358177,5.035766467943549
GMPPB,10,0.0,0.04545454680919647,-0.04545454680919647,0.04545454680919647,0.05706490309349085,0.7965412073814822
MCM7,12,0.44999998807907104,2.414285659790039,-1.9642856121063232,1.9642856121063232,0.437985568930677,4.484818111478061
GTF2H2,12,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.16117482249607196,3.7226659508589233
MRPL36,12,0.03846153989434242,2.200000047683716,-2.161538600921631,2.161538600921631,0.5407282349505761,3.9974583556177734
MRPS24,8,0.1666666716337204,3.612499952316284,-3.445833206176758,3.445833206176758,0.6727188454887976,5.12224866195478
SENP6,2,0.0714285746216774,1.0,-0.9285714030265808,0.9285714030265808,0.2949855341204249,3.147854032216715
MRPS35,21,0.1428571492433548,1.5714285373687744,-1.428571343421936,1.428571343421936,0.3017337787170655,4.734542315732908
RNF113A,16,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.06371214290906028,2.615932599718276
SLC25A3,5,0.800000011920929,10.333333015441895,-9.533332824707031,9.533332824707031,1.906665767336719,5.00000209162167
GIT2,6,0.36666667461395264,0.20000000298023224,0.1666666716337204,0.1666666716337204,0.07041867214542703,2.3667965690907122
CENPJ,32,0.0,0.30000001192092896,-0.30000001192092896,0.30000001192092896,0.1021089238035814,2.9380391129967687
VPS33A,16,0.0,0.5,-0.5,0.5,0.14695868723883715,3.4023167285605944
TLCD1,13,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.06454742875816638,2.582080724828782
RPL23A,4,4.800000190734863,24.16666603088379,-19.36666488647461,19.36666488647461,4.722348295592884,4.101066603780261
RINT1,9,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.0991778663428842,3.3609650576169785
TBCC,12,0.20000000298023224,0.4000000059604645,-0.20000000298023224,0.20000000298023224,0.14529387874910749,1.3765205024610219
RPSA,22,18.99285888671875,58.20000076293945,-39.2071418762207,39.2071418762207,9.661403498444336,4.058120736033204
CEBPZ,4,0.0,2.0,-2.0,2.0,0.31139753029321027,6.422658516645301
RPL36AL,11,0.3333333432674408,4.199999809265137,-3.866666555404663,3.866666555404663,0.8676784318533419,4.456335911387758
DENR,31,0.0,1.399999976158142,-1.399999976158142,1.399999976158142,0.2720079123555919,5.146909014646393
IFITM2,9,0.0,0.800000011920929,-0.800000011920929,0.800000011920929,0.21197402712984945,3.774047333784299
MRPS11,3,0.1428571492433548,1.0,-0.8571428656578064,0.8571428656578064,0.19723851369041484,4.345717525549681
RABGGTB,16,0.0,1.399999976158142,-1.399999976158142,1.399999976158142,0.29317486924181285,4.775306900549554
TRMT6,4,0.0,0.4285714328289032,-0.4285714328289032,0.4285714328289032,0.1167800815610084,3.6699018111663877
TMEM127,10,0.0,0.0,0.0,0.0,0.05287274019564794,0.0
PELO,18,0.0,0.375,-0.375,0.375,0.09791964899168339,3.8296705907498696
RAN,15,18.600000381469727,21.05555534362793,-2.455554962158203,2.455554962158203,3.5176248548429707,0.6980718705058788
SNRPD3,12,0.4000000059604645,1.2000000476837158,-0.8000000715255737,0.8000000715255737,0.21035896988611685,3.803023336531235
EFTUD2,7,0.800000011920929,1.3333333730697632,-0.5333333611488342,0.5333333611488342,0.23951470327286323,2.2267249311255974
PPA1,8,0.699999988079071,8.0,-7.300000190734863,7.300000190734863,1.392827498361809,5.241137326281142
GBF1,13,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.0950551988638747,2.1040406560681166
YBX1,3,16.399999618530273,57.46428680419922,-41.06428527832031,41.06428527832031,9.243493985945184,4.442506842191809
MRPL20,8,0.4642857313156128,3.5999999046325684,-3.135714054107666,3.135714054107666,0.6877184510243688,4.559589828420285
PSMB6,4,1.9166667461395264,3.309523820877075,-1.3928570747375488,1.3928570747375488,0.6355422211797218,2.1916043156850624
FXN,11,0.0,0.5,-0.5,0.5,0.1464486981428413,3.41416486688271
RACGAP1,15,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.09871644698016205,4.052009753155399
NELFB,11,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.1363036508073904,4.401936560670067
HNRNPM,14,4.25,5.5,-1.25,1.25,0.8562227542809724,1.4599004683655117
EMC3,13,0.1666666716337204,1.0,-0.8333333134651184,0.8333333134651184,0.21510947249103332,3.8739963601549685
RPL11,43,16.200000762939453,50.18333435058594,-33.983333587646484,33.983333587646484,9.22030967393969,3.685704145458051
ALYREF,35,2.200000047683716,3.4000000953674316,-1.2000000476837158,1.2000000476837158,0.6735318923485912,1.781652897681417
SCFD1,10,0.5142857432365417,1.2000000476837158,-0.6857143044471741,0.6857143044471741,0.2713165207199439,2.527359198870814
GINS3,2,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07114882801121745,2.8110090998083606
MAD2L2,24,0.0833333358168602,1.0,-0.9166666865348816,0.9166666865348816,0.20466975944446264,4.478759778791942
SLC39A10,11,0.0,0.800000011920929,-0.800000011920929,0.800000011920929,0.1963474753895521,4.074409463802548
GTF2F1,1,0.0,0.8333333134651184,-0.8333333134651184,0.8333333134651184,0.2126837824065827,3.9181798632490663
ATP6V1D,9,0.0,0.5,-0.5,0.5,0.15997416490534383,3.1255046731817497
DCLRE1B,6,0.0,0.10555555671453476,-0.10555555671453476,0.10555555671453476,0.06372431723882628,1.65644076371871
RFC1,13,0.3333333432674408,1.2000000476837158,-0.8666666746139526,0.8666666746139526,0.2648534905467046,3.2722493965437227
MCM6,3,0.1666666716337204,1.600000023841858,-1.433333396911621,1.433333396911621,0.26304987323797385,5.448903583446795
SMC4,32,0.6000000238418579,2.75,-2.1500000953674316,2.1500000953674316,0.5680396493200296,3.784947226731591
THOC7,8,0.36666667461395264,1.7999999523162842,-1.4333332777023315,1.4333332777023315,0.39060128794473736,3.66955594346407
FGFR1OP,6,0.0,0.3166666626930237,-0.3166666626930237,0.3166666626930237,0.08450410667044793,3.747352349726285
INTS6,8,0.18333333730697632,0.8571428656578064,-0.6738095283508301,0.6738095283508301,0.1687771266755934,3.9923035877128052
PCBP2,7,2.142857074737549,4.599999904632568,-2.4571428298950195,2.4571428298950195,0.8408293500595568,2.9222848009777223
URB2,18,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.13812210020211843,2.895988443378227
PSMD4,38,0.2678571343421936,2.3333332538604736,-2.065476179122925,2.065476179122925,0.451699316574786,4.57267944256664
TUT1,14,0.0833333358168602,0.1666666716337204,-0.0833333358168602,0.0833333358168602,0.06603691910882392,1.2619204066672625
GGPS1,12,0.0,0.5,-0.5,0.5,0.13026216919480973,3.8384129720136917
PSMC1,39,0.800000011920929,1.7999999523162842,-0.9999999403953552,0.9999999403953552,0.31831932661819423,3.141499295752148
SMC2,7,0.4000000059604645,1.5,-1.100000023841858,1.100000023841858,0.28746610601163436,3.826538158197122
MICOS10,2,0.5142857432365417,4.599999904632568,-4.085714340209961,4.085714340209961,0.9240264803597175,4.4216420492835
DHX8,7,0.1666666716337204,0.2857142984867096,-0.1190476268529892,0.1190476268529892,0.08704156355829472,1.3677101144128565
TADA3,10,0.0,1.0,-1.0,1.0,0.2020751258715712,4.948654594111448
PPP4R2,16,0.0714285746216774,1.2000000476837158,-1.1285715103149414,1.1285715103149414,0.22509151492182009,5.01383408746848
ARPC4,23,0.125,1.316666603088379,-1.191666603088379,1.191666603088379,0.24748965496245956,4.815015816597008
C1D,11,0.1666666716337204,1.399999976158142,-1.2333333492279053,1.2333333492279053,0.3019513572500301,4.084543154434794
AHCTF1,38,0.6000000238418579,2.1666667461395264,-1.5666667222976685,1.5666667222976685,0.438889076941078,3.569618850432219
USP8,1,0.20000000298023224,0.4285714328289032,-0.22857142984867096,0.22857142984867096,0.12287156010237729,1.8602468273229698
CLK2,1,0.1428571492433548,0.1818181872367859,-0.03896103799343109,0.03896103799343109,0.0597490570401432,0.652077872413193
GINS4,1,0.0,0.3333333432674408,-0.3333333432674408,0.3333333432674408,0.11222610934347725,2.970194237485741
LAMTOR2,1,0.1666666716337204,1.0,-0.8333333134651184,0.8333333134651184,0.26593562838328505,3.1335903298525314
ANKLE2,8,0.18333333730697632,1.0,-0.8166666626930237,0.8166666626930237,0.22636252371184887,3.6077821067793456
SEC13,1,0.4000000059604645,1.2000000476837158,-0.8000000715255737,0.8000000715255737,0.26755458246786146,2.9900443645799615
TAF1C,8,0.0,0.0,0.0,0.0,0.048030050552350635,0.0
SYF2,3,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.1653893468556809,3.6278033334602813
CCT2,17,0.3333333432674408,6.400000095367432,-6.066666603088379,6.066666603088379,0.9990143800341797,6.072651930076139
MEX3A,18,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.06844488543887821,2.9220591384995993
MTBP,19,0.0,0.0,0.0,0.0,0.05550191581182509,0.0
EXOSC7,4,0.511904776096344,1.7999999523162842,-1.288095235824585,1.288095235824585,0.334871139577372,3.8465400077481755
PPP1R15B,9,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.09150236286371814,4.371471877247769
HMGN2,5,1.5,6.857142925262451,-5.357142925262451,5.357142925262451,1.1214906876152761,4.7768055360796735
NFATC2IP,5,0.0,1.0,-1.0,1.0,0.1997000566996952,5.00750984514631
ARPC2,12,0.34285715222358704,3.309523820877075,-2.9666666984558105,2.9666666984558105,0.57730625154805,5.1388092377324455
SCAF1,13,0.0,0.4000000059604645,-0.4000000059604645,0.4000000059604645,0.15956391149366958,2.5068325426224827
NEDD1,6,0.0,0.1666666716337204,-0.1666666716337204,0.1666666716337204,0.0835240413974841,1.995433516447885
MRPL19,18,0.1269841343164444,1.1428571939468384,-1.0158730745315552,1.0158730745315552,0.22546193454889646,4.505740964939873
RNF40,20,0.0,0.4285714328289032,-0.4285714328289032,0.4285714328289032,0.13906185034240165,3.081876386468781
BUD13,15,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.05669787332366664,3.5274692198507718
PTMA,8,3.3142857551574707,45.0,-41.68571472167969,41.68571472167969,7.387773771364906,5.642527236453014
POLA2,26,0.0555555559694767,0.4000000059604645,-0.3444444537162781,0.3444444537162781,0.10615241133915763,3.2448104510388918
PIK3R4,2,0.10000000149011612,0.20000000298023224,-0.10000000149011612,0.10000000149011612,0.07742620470925893,1.2915524125923963
ZFC3H1,2,0.20000000298023224,0.800000011920929,-0.6000000238418579,0.6000000238418579,0.19231454548852842,3.1198889419295015
NDC80,23,0.25,0.800000011920929,-0.550000011920929,0.550000011920929,0.22319242645149895,2.4642413753248356
GINS1,17,0.0,0.20000000298023224,-0.20000000298023224,0.20000000298023224,0.07520928434954953,2.659246191609722
NDUFB6,16,0.1547619104385376,2.125,-1.9702380895614624,1.9702380895614624,0.38547658397409496,5.111174508316872
HSD17B12,10,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.12179802219601799,4.926188562210283
MRPL35,16,0.0,1.2000000476837158,-1.2000000476837158,1.2000000476837158,0.2531070531991787,4.741077075949338
SF3B1,12,3.559523820877075,4.599999904632568,-1.0404760837554932,1.0404760837554932,0.9467653914310491,1.098979845664615
CYCS,13,0.20000000298023224,8.399999618530273,-8.199999809265137,8.199999809265137,1.4836091414839445,5.527062067751404
UXS1,7,0.0,0.1428571492433548,-0.1428571492433548,0.1428571492433548,0.07724463459204112,1.8494119364773856
VMP1,2,0.800000011920929,1.0,-0.19999998807907104,0.19999998807907104,0.28340670568956905,0.7056995620214507
FDXR,10,0.0,0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.19517193467817165,3.0742126158211565
